Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Quantity,Sales,Profit,Discount,Payment_Mode,Order_Status,Rating
100287,1881,588,2024-05-11,2024-05-16,2,4693.92,-806.08,30,Net Banking,Delivered,5.0
100288,1583,502,2024-02-05,2024-02-06,1,5069.15,688.15,20,UPI,Delivered,5.0
100289,1286,544,2025-11-04,2025-11-05,2,5344.74,1020.74,10,Cash,Delivered,5.0
100290,1579,501,2024-10-27,2024-11-02,5,1386.69,366.69,15,UPI,Delivered,5.0
100291,1232,568,2024-12-26,2024-12-31,5,17364.36,-265.64,20,Net Banking,Delivered,4.0
100292,1010,559,2024-08-30,2024-08-31,2,3338.58,554.58,5,Cash,Delivered,5.0
100293,1531,542,2025-09-08,2025-09-13,2,1542.82,302.82,20,Card,Delivered,4.0
100294,2000,509,2024-03-17,2024-03-22,3,2441.34,467.34,10,UPI,Delivered,5.0
100295,1644,501,2024-03-26,2024-03-29,4,913.58,97.58,30,Card,Delivered,4.0
100296,1440,560,2024-10-02,2024-10-08,2,7259.38,-336.62,30,Net Banking,Delivered,5.0
100297,1270,525,2025-09-11,2025-09-13,4,10060.77,924.77,5,UPI,Delivered,5.0
100298,1397,544,2025-09-10,2025-09-12,1,2672.37,510.37,10,Card,Delivered,4.0
100299,1951,535,2024-03-08,2024-03-11,1,5163.62,1510.62,10,UPI,Delivered,5.0
100300,1235,568,2026-03-28,2026-03-30,3,13023.27,2445.27,0,UPI,Delivered,5.0
100301,1827,538,2024-04-17,2024-04-24,1,4089.81,665.81,5,Card,Delivered,5.0
100302,1438,511,2026-04-06,2026-04-10,1,4980.64,848.64,20,UPI,Delivered,5.0
100303,1084,552,2024-10-04,2024-10-09,1,3785.92,503.92,0,UPI,Delivered,5.0
100304,1249,541,2024-12-19,2024-12-26,5,24512.72,4112.72,20,Card,Delivered,5.0
100305,1515,521,2024-05-10,2024-05-13,1,3295.79,-311.21,30,UPI,Delivered,4.0
100306,1932,589,2025-01-22,2025-01-27,3,21548.37,6647.37,0,UPI,Delivered,5.0
100307,1431,577,2026-03-07,2026-03-09,5,27457.17,6512.17,15,Cash,Delivered,4.0
100308,1971,506,2026-03-28,2026-04-01,5,18520.02,3435.02,10,Cash,Delivered,5.0
100309,1665,584,2026-04-13,2026-04-15,3,2258.13,-339.87,30,UPI,Delivered,5.0
100310,1100,583,2024-11-16,2024-11-23,1,3867.02,-206.98,30,Cash,Delivered,5.0
100311,1733,585,2024-06-18,2024-06-23,1,3275.68,941.68,0,Card,Delivered,5.0
100312,1077,529,2026-06-14,2026-06-15,4,1757.78,-198.22,30,Card,Delivered,5.0
100313,1929,524,2025-06-11,2025-06-17,5,19611.3,236.3,30,UPI,Delivered,4.0
100314,1418,526,2026-05-01,2026-05-07,1,4428.15,-343.85,30,UPI,Delivered,5.0
100315,1487,561,2026-01-26,2026-02-01,5,10445.64,-1594.36,30,Cash,Delivered,5.0
100316,1216,574,2025-11-21,2025-11-28,5,8910.05,2995.05,5,UPI,Delivered,4.0
100317,1748,520,2024-12-27,2024-12-28,4,15224.45,3396.45,15,UPI,Delivered,4.0
100318,1107,552,2025-11-26,2025-11-28,5,18929.6,2519.6,0,UPI,Delivered,5.0
100319,1927,502,2024-01-03,2024-01-09,5,26929.87,5024.87,15,Cash,Delivered,4.0
100320,1489,569,2025-10-20,2025-10-25,1,5025.35,1231.35,15,UPI,Delivered,5.0
100321,1448,512,2024-01-07,2024-01-12,4,11257.06,2285.06,10,UPI,Delivered,4.0
100322,1444,502,2026-01-09,2026-01-11,4,22811.18,5287.18,10,UPI,Delivered,5.0
100323,1309,509,2025-06-25,2025-06-30,2,1537.14,221.14,15,UPI,Delivered,5.0
100324,1327,531,2025-11-03,2025-11-06,2,9110.98,1124.98,15,UPI,Delivered,4.0
100325,1243,600,2024-07-05,2024-07-10,3,3496.71,1252.71,0,Card,Cancelled,
100326,1972,588,2025-03-25,2025-03-27,2,6035.04,535.04,10,Net Banking,Delivered,4.0
100327,1788,534,2025-12-27,2025-12-29,1,2180.06,552.06,5,UPI,Delivered,4.0
100328,1372,526,2024-12-05,2024-12-06,2,8856.3,-687.7,30,Card,Delivered,5.0
100329,1613,553,2024-09-29,2024-09-30,4,10732.07,588.07,15,Card,Delivered,5.0
100330,1773,546,2024-11-28,2024-12-05,4,7328.42,-211.58,20,Net Banking,Delivered,5.0
100331,1336,597,2024-05-14,2024-05-15,1,4444.17,1328.17,0,UPI,Delivered,4.0
100332,1083,586,2025-12-01,2025-12-03,1,4115.47,-659.53,30,Card,Delivered,5.0
100333,1717,503,2024-01-09,2024-01-13,4,28257.73,8509.73,10,UPI,Delivered,4.0
100334,1178,564,2025-09-24,2025-09-26,5,24372.72,6307.72,5,Net Banking,Delivered,5.0
100335,1467,553,2025-12-18,2025-12-20,4,11994.66,1850.66,5,UPI,Delivered,5.0
100336,1002,540,2026-01-17,2026-01-22,5,13430.1,1760.1,5,Card,Delivered,5.0
100337,1289,505,2024-06-01,2024-06-03,1,5074.04,886.04,5,UPI,Delivered,4.0
100338,1538,531,2024-05-29,2024-06-02,1,4287.52,294.52,20,UPI,Delivered,5.0
100339,1141,571,2025-06-21,2025-06-24,2,9044.74,2562.74,5,Card,Delivered,5.0
100340,1661,562,2025-10-21,2025-10-22,3,17909.58,3593.58,0,UPI,Delivered,4.0
100341,1583,512,2025-03-04,2025-03-06,3,9380.88,2651.88,0,Card,Delivered,4.0
100342,1268,534,2024-11-25,2024-11-27,3,5851.74,967.74,15,UPI,Delivered,5.0
100343,1721,554,2024-09-15,2024-09-19,3,1296.11,165.11,10,UPI,Delivered,4.0
100344,1241,557,2025-07-19,2025-07-26,2,1362.08,310.08,10,Card,Delivered,5.0
100345,1343,533,2025-08-26,2025-08-31,5,26326.94,4721.94,10,Card,Delivered,4.0
100346,1619,509,2024-03-30,2024-03-31,2,1265.88,-50.12,30,Card,Delivered,4.0
100347,1173,572,2025-11-01,2025-11-08,2,1295.36,133.36,5,UPI,Delivered,5.0
100348,1198,515,2025-07-13,2025-07-18,3,5345.89,1013.89,10,UPI,Delivered,5.0
100349,1506,552,2026-01-08,2026-01-10,1,3596.62,314.62,5,UPI,Delivered,5.0
100350,1217,521,2026-06-17,2026-06-24,5,21187.22,3152.22,10,Card,Delivered,5.0
100351,1913,584,2025-03-22,2025-03-23,4,3656.02,192.02,15,Net Banking,Delivered,5.0
100352,1939,509,2024-06-19,2024-06-24,3,1898.82,-75.18,30,UPI,Returned,2.0
100353,1751,535,2025-08-02,2025-08-03,2,8032.29,726.29,30,Card,Delivered,5.0
100354,1296,513,2025-06-09,2025-06-10,2,9527.58,2277.58,15,Net Banking, delivered ,4.0
100355,1327,526,2025-02-14,2025-02-19,3,18028.9,3712.9,5,UPI,Delivered,4.0
100356,1009,531,2025-12-14,2025-12-15,5,22777.45,2812.45,15,UPI,Delivered,5.0
100357,1682,591,2026-05-22,2026-05-24,3,6575.21,-675.79,30,UPI,Delivered,4.0
100358,1116,588,2025-06-30,2025-07-02,3,10058.4,1808.4,0,UPI,Delivered,5.0
100359,1535,587,2024-05-16,2024-05-19,1,2270.39,-521.61,30,Cash,Cancelled,
100360,1863,557,2024-08-03,2024-08-08,1,756.71,230.71,0,Cash,Delivered,5.0
100361,1016,543,2024-11-28,2024-11-29,5,10981.58,816.58,10,Card,Delivered,5.0
100362,1356,538,2024-11-28,2024-11-29,1,3874.55,450.55,10,UPI,Delivered,5.0
100363,1751,571,2024-01-17,2024-01-22,5,23801.95,7596.95,0,Cash,Delivered,5.0
100364,1505,569,2024-09-20,2024-09-27,5,23648.72,4678.72,20,UPI,Delivered,5.0
100365,1622,580,2024-07-27,2024-08-01,4,27115.05,8507.05,5,UPI,Delivered,5.0
100366,1863,551,2024-05-31,2024-06-04,1,4064.12,992.12,15,Net Banking,Delivered,4.0
100367,1749,546,2024-07-12,2024-07-17,4,6412.36,-1127.64,30,UPI,Delivered,4.0
100368,1707,545,2024-06-30,2024-07-07,4,11939.68,751.68,30,UPI,Delivered,4.0
100369,1611,559,2024-09-08,2024-09-12,4,7028.6,1460.6,0,Net Banking,Delivered,4.0
100370,1162,594,2024-01-13,2024-01-18,1,5291.04,1170.04,15,UPI,Delivered,4.0
100371,1502,581,2026-04-30,2026-05-06,1,2321.69,338.69,5,UPI,Delivered,4.0
100372,1455,574,2025-10-04,2025-10-09,1,1875.8,692.8,0,Card,Returned,1.0
100373,1372,527,2026-04-17,2026-04-20,1,3721.44,869.44,5,Net Banking,Delivered,5.0
100374,1359,564,2026-04-15,2026-04-17,3,13853.97,3014.97,10,Card,Delivered,4.0
100375,1878,563,2024-09-30,2024-10-06,5,6575.8,2435.8,0,Card,Delivered,4.0
100376,1963,554,2024-04-15,2024-04-20,4,1824.15,316.15,5,UPI,Delivered,4.0
100377,1144,514,2025-01-29,2025-01-31,3,10613.92,-561.08,30,Card,Delivered,5.0
100378,1706,536,2025-12-04,2025-12-10,1,1400.97,90.97,15,UPI,Delivered,4.0
100379,1317,506,2024-10-15,2024-10-18,1,3292.45,275.45,20,Cash,Delivered,4.0
100380,1434,544,2024-03-27,2024-03-28,5,14104.18,3294.18,5,Card,Delivered,5.0
100381,1827,501,2025-11-26,2025-11-30,2,456.79,48.79,30,UPI,Delivered,5.0
100382,1087,584,2026-06-15,2026-06-16,3,2742.01,144.01,15,Net Banking,Delivered,5.0
100383,1262,579,2025-12-29,2026-01-05,1,5693.2,2024.2,0,Net Banking,Delivered,5.0
100384,1800,558,2024-05-30,2024-06-02,2,282.69,32.69,15,Cash,Delivered,5.0
100385,1190,525,2026-04-14,2026-04-15,1,2118.06,-165.94,20,UPI,Delivered,5.0
100386,1051,546,2024-11-26,2024-11-28,2,3893.22,123.22,15,Card,Delivered,5.0
100387,1979,529,2025-02-27,2025-03-04,3,1789.17,322.17,5,UPI,Delivered,5.0
100388,1981,599,2025-03-04,2025-03-09,4,18454.08,1826.08,20,Net Banking,Delivered,5.0
100389,1567,550,2025-01-28,2025-01-29,5,2796.71,61.71,30,Card,Delivered,5.0
100390,1052,543,2026-02-05,2026-02-07,1,2318.33,285.33,5,Net Banking,Delivered,4.0
100391,1942,516,2025-01-06,2025-01-11,4,26295.62,7255.62,5,UPI,Delivered,4.0
100392,1690,571,2026-05-19,2026-05-26,2,8568.7,2086.7,10,Card,Delivered,5.0
100393,1772,505,2025-03-07,2025-03-09,2,10148.09,1772.09,5,Cash,Delivered,4.0
100394,1742,512,2025-12-21,2025-12-23,4,8755.49,-216.51,30,UPI,Delivered,5.0
100395,1978,539,2025-12-19,2025-12-20,5,26697.9,7187.9,0,UPI,Delivered,5.0
100396,1165,568,2024-05-30,2024-06-02,2,8682.18,1630.18,0,Net Banking,Delivered,4.0
100397,1638,547,2025-03-02,2025-03-04,2,5708.8,1342.8,15,Card,Delivered,5.0
100398,1844,523,2024-11-02,2024-11-06,4,8736.92,-1651.08,30,Card,Delivered,5.0
100399,1795,578,2024-10-20,2024-10-21,2,7522.94,2688.94,0,Net Banking,Delivered,4.0
100400,1709,574,2025-05-30,2025-06-01,1,1594.43,411.43,15,Net Banking,Delivered,5.0
100401,1952,519,2025-07-21,2025-07-27,3,7701.77,-473.23,20,UPI,Delivered,5.0
100402,1482,531,2024-06-09,2024-06-12,1,4287.52,294.52,20,Card,Delivered,5.0
100403,1697,555,2025-02-14,2025-02-19,1,3952.69,1127.69,5,Cash,Delivered,5.0
100404,1387,595,2025-09-11,2025-09-18,1,946.51,59.51,30,Card,Delivered,4.0
100405,1572,538,2026-04-27,2026-05-01,2,8610.12,1762.12,0,UPI,Delivered,5.0
100406,1203,582,2024-04-21,2024-04-22,1,3976.31,301.31,10,UPI,Delivered,5.0
100407,1729,579,2024-10-15,2024-10-17,5,28466.0,10121.0,0,Net Banking,Delivered,5.0
100408,1159,506,2024-11-12,2024-11-14,5,19548.91,4463.91,5,UPI,Delivered,4.0
100409,1818,564,2025-08-06,2025-08-11,1,4104.88,491.88,20,Card,Cancelled,
100410,1861,509,2024-02-19,2024-02-22,1,813.78,155.78,10,UPI,Delivered,4.0
100411,1366,559,2025-02-11,2025-02-16,2,3162.87,378.87,10,Cash,Delivered,5.0
100412,1041,568,2025-12-20,2025-12-26,1,3906.98,380.98,10,UPI,Delivered,5.0
100413,1378,566,2026-04-06,2026-04-13,2,4359.7,831.7,0,Card,Delivered,4.0
100414,1929,560,2026-05-22,2026-05-23,3,14778.02,3384.02,5,Net Banking,Delivered,5.0
100415,1395,542,2024-04-05,2024-04-11,2,1832.09,592.09,5,Net Banking,Delivered,5.0
100416,1609,531,2024-06-13,2024-06-18,5,18757.9,-1207.1,30,Net Banking,Delivered,5.0
100417,1049,531,2025-04-03,2025-04-10,2,9646.92,1660.92,10,Cash,Delivered,5.0
100418,1543,531,2024-02-10,2024-02-16,4,20365.72,4393.72,5,UPI,Delivered,5.0
100419,1102,529,2024-06-05,2024-06-10,4,2511.12,555.12,0,Net Banking,Delivered,4.0
100420,1690,594,2025-07-14,2025-07-21,1,5291.04,1170.04,15,Cash,Delivered,4.0
100421,1509,517,2024-06-14,2024-06-15,3,13462.2,1468.2,20,UPI,Delivered,4.0
100422,1299,560,2026-03-01,2026-03-05,3,13222.44,1828.44,15,Card,Returned,2.0
100423,1842,567,2024-05-23,2024-05-24,5,23706.2,5541.2,15,UPI,Delivered,5.0
100424,1177,593,2026-05-27,2026-06-01,2,3753.77,143.77,15,Cash,Delivered,5.0
100425,1642,588,2025-01-17,2025-01-18,4,10728.96,-271.04,20,Cash,Delivered,5.0
100426,1808,510,2024-02-13,2024-02-18,1,1216.4,-134.6,30,Card,Delivered,5.0
100427,1933,533,2024-06-07,2024-06-14,1,5265.39,944.39,10,Net Banking,Delivered,5.0
100428,1199,539,2024-08-16,2024-08-20,4,14950.82,-657.18,30,Card,Delivered,5.0
100429,1387,560,2026-04-17,2026-04-21,1,5185.27,1387.27,0,Cash,Delivered,4.0
100430,1039,586,2025-02-10,2025-02-17,4,22341.15,3241.15,5,UPI,Delivered,4.0
100431,1696,544,2025-09-10,2025-09-14,2,4157.02,-166.98,30,Card,Delivered,4.0
100432,1373,567,2025-07-12,2025-07-14,4,21196.13,6664.13,5,UPI,Delivered,4.0
100433,1542,588,2025-09-07,2025-09-14,4,13411.2,2411.2,0,UPI,Delivered,4.0
100434,1182,577,2025-04-29,2025-05-01,1,6137.48,1948.48,5,Card,Delivered,5.0
100435,1710,576,2024-10-03,2024-10-06,2,11955.44,3065.44,0,UPI,Delivered,4.0
100436,1301,596,2026-06-13,2026-06-19,4,17291.72,1283.72,15,UPI,Delivered,5.0
100437,1351,512,2026-04-30,2026-05-01,1,2657.92,414.92,15,UPI,Delivered,5.0
100438,1393,544,2024-12-23,2024-12-27,4,10095.62,1447.62,15,Cash,Delivered,5.0
100439,1836,524,2025-03-23,2025-03-26,5,23813.73,4438.73,15,Net Banking,Delivered,5.0
100440,1684,551,2024-07-22,2024-07-23,5,19125.28,3765.28,20,Net Banking,Delivered,5.0
100441,1046,556,2026-01-21,2026-01-27,3,11982.21,3036.21,0,UPI,Delivered,5.0
100442,1758,506,2026-06-04,2026-06-07,1,2880.89,-136.11,30,UPI,Delivered,5.0
100443,1265,504,2025-04-06,2025-04-13,2,3453.59,-26.41,30,UPI,Delivered,5.0
100444,1335,591,2024-08-11,2024-08-17,2,5322.78,488.78,15,Card,Delivered,5.0
100445,1121,586,2024-08-09,2024-08-12,2,11170.58,1620.58,5,UPI,Returned,1.0
100446,1211,590,2025-01-07,2025-01-08,3,11751.13,3468.13,10,Card,Delivered,5.0
100447,1966,571,2025-10-26,2025-10-30,4,16185.33,3221.33,15,UPI,Delivered,5.0
100448,1263,599,2026-02-22,2026-02-25,1,5478.55,1321.55,5,Card,Delivered,4.0
100449,1411,546,2024-06-15,2024-06-20,4,7786.44,246.44,15,Card,Delivered,5.0
100450,1202,517,2025-10-11,2025-10-14,5,28046.25,8056.25,0,Net Banking,Cancelled,
100451,1657,590,2024-04-16,2024-04-17,1,3481.82,720.82,20,Card,Delivered,4.0
100452,1599,543,2025-09-30,2025-10-05,1,1708.24,-324.76,30,UPI,Delivered,5.0
100453,1096,523,2024-10-23,2024-10-30,4,11857.25,1469.25,5,UPI,Delivered,5.0
100454,1246,545,2024-07-19,2024-07-26,4,17056.68,5868.68,0,Card,Delivered,5.0
100455,1775,551,2026-04-20,2026-04-26,4,19125.28,6837.28,0,Card,Delivered,5.0
100456,1092,514,2024-10-01,2024-10-07,3,13646.48,2471.48,10,UPI,Delivered,5.0
100457,1634,574,2024-09-04,2024-09-05,4,7503.2,2771.2,0,UPI,Delivered,4.0
100458,1356,537,2026-04-16,2026-04-21,5,12171.24,3336.24,10,Cash,Delivered,5.0
100459,1868,591,2024-09-04,2024-09-09,4,11897.99,2229.99,5,UPI,Delivered,4.0
100460,1446,519,2025-08-14,2025-08-18,2,4492.7,-957.3,30,UPI,Delivered,5.0
100461,1251,542,2024-11-21,2024-11-26,2,1639.24,399.24,15,UPI,Delivered,5.0
100462,1815,556,2024-05-01,2024-05-07,5,16974.8,2064.8,15,UPI,Delivered,5.0
100463,1054,561,2025-07-20,2025-07-22,3,8505.74,1281.74,5,UPI,Delivered,4.0
100464,1919,517,2026-02-27,2026-03-04,2,11218.5,3222.5,0,Cash,Delivered,5.0
100465,1791,546,2025-08-08,2025-08-12,1,1603.09,-281.91,30,Card,Delivered,5.0
100466,1718,544,2026-03-07,2026-03-10,2,5641.67,1317.67,5,UPI,Delivered,4.0
100467,1211,529,2026-05-10,2026-05-12,4,2260.01,304.01,10,Cash,Delivered,4.0
100468,1180,535,2025-10-04,2025-10-05,5,28686.75,10421.75,0,UPI,Delivered,5.0
100469,1327,505,2024-05-25,2024-05-28,3,15222.14,2658.14,5,UPI,Delivered,5.0
100470,1835,599,2026-05-08,2026-05-10,4,23067.6,6439.6,0,UPI,Delivered,4.0
100471,1119,537,2025-10-02,2025-10-03,2,3786.61,252.61,30,Card,Delivered,5.0
100472,1512,589,2025-04-06,2025-04-13,2,13647.3,3713.3,5,Card,Delivered,5.0
100473,1723,540,2025-10-08,2025-10-13,1,2827.39,493.39,0,Card,Returned,2.0
100474,1232,583,2025-09-20,2025-09-25,5,27621.55,7251.55,0,Cash,Delivered,5.0
100475,1504,573,2024-07-16,2024-07-21,1,144.62,1.62,20,UPI,Delivered,5.0
100476,1841,597,2026-06-06,2026-06-09,1,4221.96,1105.96,5,UPI,Delivered,4.0
100477,1805,595,2025-12-09,2025-12-11,3,3650.83,989.83,10,UPI,Delivered,5.0
100478,1272,600,2025-07-18,2025-07-24,3,2972.2,728.2,15,Card,Delivered,5.0
100479,1037,564,2025-02-13,2025-02-15,3,14623.64,3784.64,5,Card,Delivered,5.0
100480,1162,510,2025-02-06,2025-02-07,5,6950.84,195.84,20,Cash,Delivered,5.0
100481,1778,587,2025-05-14,2025-05-18,4,11027.63,-140.37,15,UPI,Delivered,4.0
100482,1430,552,2024-04-20,2024-04-25,4,12872.13,-255.87,15,Net Banking,Delivered,4.0
100483,1034,556,2026-04-19,2026-04-20,4,15177.47,3249.47,5,UPI,Delivered,5.0
100484,1600,520,2025-02-23,2025-02-26,5,15672.23,887.23,30,UPI,Returned,2.0
100485,1535,534,2024-04-27,2024-04-29,3,5851.74,967.74,15,UPI,Delivered,4.0
100486,1534,560,2025-11-03,2025-11-06,3,14778.02,3384.02,5,UPI,Delivered,4.0
100487,1725,526,2024-01-12,2024-01-18,3,18028.9,3712.9,5,Net Banking,Delivered,5.0
100488,1527,569,2025-07-29,2025-07-30,4,21283.85,6107.85,10,UPI,Delivered,5.0
100489,1692,542,2024-10-11,2024-10-17,5,3374.91,274.91,30,UPI,Delivered,5.0
100490,1363,590,2026-02-13,2026-02-17,3,11751.13,3468.13,10,Card,Delivered,4.0
100491,1584,585,2024-02-17,2024-02-20,4,13102.72,3766.72,0,UPI,Delivered,4.0
100492,1291,535,2025-01-27,2025-01-29,5,28686.75,10421.75,0,Net Banking,Delivered,5.0
100493,1481,526,2024-01-05,2024-01-09,3,18028.9,3712.9,5,Net Banking,Delivered,5.0
100494,1980,600,2025-06-24,2025-06-25,3,2447.7,203.7,30,Net Banking,Delivered,5.0
100495,1107,541,2025-03-01,2025-03-07,3,16546.09,4306.09,10,UPI,Delivered,4.0
100496,1624,512,2026-03-04,2026-03-07,4,10006.27,1034.27,20,Cash,Delivered,4.0
100497,1572,508,2025-05-20,2025-05-27,1,2566.09,576.09,10,UPI,Delivered,4.0
100498,1196,538,2026-04-25,2026-04-26,2,8610.12,1762.12,0,Net Banking,Cancelled,
100499,1496,507,2026-01-11,2026-01-15,2,3714.02,1100.02,5,Net Banking,Delivered,5.0
100500,1735,508,2026-04-15,2026-04-20,1,1995.85,5.85,30,Net Banking,Delivered,4.0
100501,1289,564,2024-04-23,2024-04-24,3,15393.3,4554.3,0,Net Banking,Delivered,5.0
100502,1850,511,2025-01-23,2025-01-26,2,11829.02,3565.02,5,UPI,Delivered,4.0
100503,1396,600,2024-05-31,2024-06-07,5,4953.67,1213.67,15,Card,Delivered,5.0
100504,1634,520,2024-09-03,2024-09-08,4,12537.78,709.78,30,Net Banking,Delivered,4.0
100505,1047,574,2025-05-09,2025-05-11,1,1688.22,505.22,10,UPI,Delivered,5.0
100506,1418,546,2026-05-05,2026-05-12,2,3206.18,-563.82,30,Card,Delivered,5.0
100507,1699,539,2024-03-17,2024-03-21,1,5072.6,1170.6,5,Net Banking,Delivered,4.0
100508,1856,523,2024-07-11,2024-07-15,1,2808.3,211.3,10,Card,Delivered,5.0
100509,1582,526,2026-05-29,2026-06-01,3,13284.45,-1031.55,30,Card,Delivered,4.0
100510,1660,546,2024-05-13,2024-05-15,3,5839.83,184.83,15,Net Banking,Returned,1.0
100511,1068,502,2024-07-11,2024-07-12,3,16157.92,3014.92,15,Net Banking,Delivered,4.0
100512,1817,517,2025-10-25,2025-10-26,2,9535.72,1539.72,15,UPI,Delivered,5.0
100513,1054,537,2025-04-16,2025-04-18,3,8114.16,2813.16,0,UPI,Delivered,5.0
100514,1239,506,2024-05-01,2024-05-06,1,3704.0,687.0,10,Card,Delivered,4.0
100515,1723,580,2025-06-04,2025-06-07,1,6065.21,1413.21,15,Card,Delivered,4.0
100516,1662,574,2026-01-19,2026-01-23,2,3376.44,1010.44,10,UPI,Delivered,4.0
100517,1381,556,2025-09-14,2025-09-18,5,16974.8,2064.8,15,UPI,Delivered,4.0
100518,1964,556,2024-04-23,2024-04-25,1,3994.07,1012.07,0,UPI,Delivered,5.0
100519,1363,570,2025-06-28,2025-06-29,3,13589.88,1766.88,5,UPI,Delivered,5.0
100520,1888,561,2025-02-06,2025-02-07,2,4178.26,-637.74,30,Card,Delivered,5.0
100521,1269,564,2024-06-24,2024-07-01,2,9235.98,2009.98,10,UPI,Delivered,5.0
100522,1914,559,2024-01-04,2024-01-05,2,2811.44,27.44,20,Card,Delivered,5.0
100523,1235,506,2026-05-23,2026-05-29,2,7819.56,1785.56,5,UPI,Delivered,4.0
100524,1462,539,2025-04-11,2025-04-13,1,3737.71,-164.29,30,UPI,Delivered,4.0
100525,1107,553,2024-09-27,2024-09-28,2,4419.09,-652.91,30,UPI,Delivered,4.0
100526,1621,507,2025-04-30,2025-05-05,1,1661.54,354.54,15,UPI,Delivered,5.0
100527,1404,557,2024-01-18,2024-01-23,3,2156.62,578.62,5,UPI,Delivered,4.0
100528,1254,548,2024-04-06,2024-04-07,3,7889.53,-186.47,30,UPI,Delivered,5.0
100529,1774,581,2025-07-12,2025-07-15,4,8797.97,865.97,10,UPI,Delivered,4.0
100530,1391,583,2025-12-28,2025-12-31,5,19335.08,-1034.92,30,Card,Delivered,5.0
100531,1429,551,2024-04-25,2024-04-28,5,16734.62,1374.62,30,UPI,Delivered,4.0
100532,1707,569,2024-08-13,2024-08-19,2,10641.92,3053.92,10,Card,Delivered,4.0
100533,1411,554,2025-03-17,2025-03-20,2,672.06,-81.94,30,UPI,Delivered,5.0
100534,1612,575,2024-04-20,2024-04-23,5,8723.72,1268.72,15,Net Banking,Cancelled,
100535,1933,558,2024-06-28,2024-07-01,3,448.98,73.98,10,Cash,Delivered,5.0
100536,1556,566,2024-11-12,2024-11-14,1,1743.88,-20.12,20,Card,Delivered,4.0
100537,1467,533,2025-03-19,2025-03-26,4,18721.38,1437.38,20,UPI,Returned,2.0
100538,1277,569,2024-01-09,2024-01-13,2,10050.71,2462.71,15,UPI,Delivered,5.0
100539,1673,513,2025-07-25,2025-07-31,2,10088.03,2838.03,10,UPI,Delivered,4.0
100540,1371,513,2025-04-09,2025-04-10,2,10088.03,2838.03,10,Card,Delivered,4.0
100541,1665,556,2024-01-06,2024-01-10,3,8387.55,-558.45,30,UPI,Delivered,4.0
100542,1147,596,2026-06-18,2026-06-21,5,17800.3,-2209.7,30,Cash,Returned,1.0
100543,1361,580,2025-12-31,2026-01-03,2,9989.76,685.76,30,UPI,Delivered,5.0
100544,1182,557,2024-08-12,2024-08-13,4,2724.16,620.16,10,UPI,Delivered,5.0
100545,1743,582,2025-02-12,2025-02-13,3,11928.92,903.92,10,UPI,Delivered,4.0
100546,1012,576,2026-06-15,2026-06-18,5,28394.17,6169.17,5,UPI,Delivered,4.0
100547,1294,532,2025-07-21,2025-07-23,3,14259.86,3321.86,10,Card,Delivered,5.0
100548,1293,551,2025-07-12,2025-07-14,4,16256.49,3968.49,15,Card,Delivered,5.0
100549,1220,520,2025-05-30,2025-06-05,3,11418.34,2547.34,15,Cash,Delivered,5.0
100550,1142,599,2025-04-17,2025-04-18,5,28834.5,8049.5,0,UPI,Returned,2.0
100551,1720,533,2024-05-23,2024-05-28,3,16673.73,3710.73,5,Card,Delivered,4.0
100552,1954,542,2025-08-02,2025-08-05,1,819.62,199.62,15,Card,Delivered,5.0
100553,1212,552,2026-02-20,2026-02-27,5,16090.16,-319.84,15,UPI,Delivered,4.0
100554,1052,598,2025-10-27,2025-10-28,3,13470.72,555.72,20,Card,Delivered,4.0
100555,1590,555,2024-12-05,2024-12-12,1,4160.73,1335.73,0,Card,Delivered,5.0
100556,1315,548,2024-02-24,2024-03-01,2,6011.07,627.07,20,Card,Delivered,5.0
100557,1083,547,2024-08-16,2024-08-22,2,6044.62,1678.62,10,Cash,Delivered,5.0
100558,1939,581,2026-04-04,2026-04-08,5,8553.58,-1361.42,30,UPI,Delivered,4.0
100559,1199,534,2024-05-03,2024-05-08,1,2180.06,552.06,5,Net Banking,Delivered,5.0
100560,1920,600,2025-03-30,2025-04-03,1,1165.57,417.57,0,UPI,Delivered,5.0
100561,1947,520,2024-08-28,2024-09-04,5,20150.01,5365.01,10,Net Banking,Delivered,5.0
100562,1304,516,2025-09-23,2025-09-24,4,26295.62,7255.62,5,Net Banking,Delivered,4.0
100563,1498,509,2025-11-04,2025-11-06,2,1446.72,130.72,20,Card,Delivered,5.0
100564,1666,545,2024-10-23,2024-10-26,1,3411.34,614.34,20,UPI,Delivered,5.0
100565,1992,506,2025-12-15,2025-12-22,1,3498.23,481.23,15,UPI,Delivered,5.0
100566,1947,555,2025-04-13,2025-04-14,5,17683.1,3558.1,15,Card,Delivered,4.0
100567,1606,600,2025-11-03,2025-11-08,4,4662.28,1670.28,0,UPI,Delivered,4.0
100568,1247,585,2026-01-10,2026-01-14,3,9827.04,2825.04,0,UPI,Cancelled,
100569,1267,535,2026-05-26,2026-06-02,5,27252.41,8987.41,5,UPI,Delivered,5.0
100570,1328,599,2024-03-05,2024-03-07,2,10380.42,2066.42,10,Card,Delivered,5.0
100571,1878,559,2026-05-29,2026-06-05,2,3162.87,378.87,10,Cash,Delivered,5.0
100572,1493,546,2024-03-10,2024-03-17,4,7786.44,246.44,15,Card,Returned,1.0
